iter	Passed	Remaining
3161	659885	383576
3162	660094	383368
3163	660309	383163
3164	660483	382934
3165	660700	382730
3166	660902	382518
3167	661094	382299
3168	661370	382129
3169	661564	381912
3170	661765	381699
3171	661939	381470
3172	662110	381240
3173	662285	381012
3174	662484	380798
3175	662694	380590
3176	662885	380371
3177	663076	380152
3178	663369	379992
3179	663581	379785
3180	663879	379627
3181	664063	379405
3182	664262	379191
3183	664466	378979
3184	664655	378759
3185	664854	378545
3186	665035	378321
3187	665223	378100
3188	665402	377875
3189	665593	377656
3190	665788	377440
3191	665998	377231
3192	666189	377013
3193	666373	376790
3194	666561	376570
3195	666743	376346
3196	666960	376143
3197	667159	375929
3198	667383	375729
3199	667581	375514
3200	667772	375296
3201	667951	375071
3202	668147	374854
3203	668345	374640
3204	668520	374412
3205	668703	374190
3206	668900	373975
3207	669127	373777
3208	669401	373604
3209	669633	373409
3210	669859	373210
3211	670054	372994
3212	670244	372775
3213	670421	372549
3214	670635	372343
3215	670840	372132
3216	671021	371909
3217	671237	371704
3218	671423	371483
3219	671624	371270
3220	671897	371097
3221	672088	370879
3222	672265	370653
3223	672462	370438
3224	672660	370224
3225	672855	370007
3226	673041	369786
3227	673239	369572
3228	673435	369357
3229	673631	369141
3230	673826	368926
3231	674029	368714
3232	674251	368512
3233	674456	368302
3234	674678	368101
3235	674858	367877
3236	675059	367664
3237	675272	367458
3238	675463	367240
3239	675690	367041
3240	675861	366812
3241	676101	366621
3242	676290	366402
3243	676491	366189
3244	676680	365970
3245	676864	365748
3246	677058	365532
3247	677285	365333
3248	677495	365125
3249	677689	364909
3250	677922	364714
3251	678135	364508
3252	678382	364320
3253	678581	364106
3254	678784	363895
3255	679028	363705
3256	679230	363493
3257	679462	363297
3258	679642	363073
3259	679821	362849
3260	680016	362633
3261	680241	362433
3262	680517	362261
3263	680722	362050
3264	680912	361832
3265	681091	361608
3266	681319	361410
3267	681567	361222
3268	681823	361038
3269	682031	360830
3270	682275	360640
3271	682459	360418
3272	682696	360225
3273	682892	360010
3274	683157	359831
3275	683453	359668
3276	683661	359459
3277	683899	359266
3278	684134	359071
3279	684357	358870
3280	684625	358692
3281	684835	358484
3282	685067	358288
3283	685272	358077
3284	685465	357861
3285	685652	357640
3286	685863	357433
3287	686102	357240
3288	686286	357019
3289	686474	356799
3290	686665	356581
3291	686875	356374
3292	687073	356159
3293	687320	355971
3294	687525	355760
3295	687724	355546
3296	687948	355346
3297	688144	355131
3298	688351	354921
3299	688533	354699
3300	688714	354476
3301	688919	354265
3302	689105	354045
3303	689323	353841
3304	689517	353625
3305	689700	353403
3306	689925	353203
3307	690137	352996
3308	690360	352795
3309	690558	352581
3310	690744	352361
3311	690945	352148
3312	691148	351937
3313	691318	351708
3314	691495	351484
3315	691684	351265
3316	691875	351047
3317	692049	350822
3318	692282	350625
3319	692471	350407
3320	692673	350195
3321	692858	349974
3322	693060	349763
3323	693258	349548
3324	693418	349315
3325	693601	349094
3326	693785	348873
3327	694021	348679
3328	694248	348479
3329	694479	348282
3330	694669	348064
3331	694870	347852
3332	695069	347638
3333	695250	347416
3334	695436	347196
3335	695619	346975
3336	695818	346762
3337	696021	346551
3338	696193	346324
3339	696372	346101
3340	696563	345884
3341	696744	345662
3342	696953	345453
3343	697145	345236
3344	697307	345005
3345	697501	344790
3346	697676	344565
3347	697857	344342
3348	698048	344126
3349	698258	343918
3350	698466	343709
3351	698681	343504
3352	698905	343303
3353	699137	343106
3354	699314	342882
3355	699529	342677
3356	699710	342455
3357	699894	342235
3358	700098	342024
3359	700309	341817
3360	700496	341598
3361	700680	341378
3362	700850	341151
3363	701061	340944
3364	701265	340733
3365	701446	340512
3366	701636	340294
3367	701813	340071
3368	702008	339856
3369	702188	339634
3370	702377	339416
3371	702573	339201
3372	702757	338981
3373	702958	338769
3374	703153	338555
3375	703336	338334
3376	703516	338113
3377	703700	337893
3378	703892	337676
3379	704073	337455
3380	704264	337238
3381	704448	337018
3382	704633	336799
3383	704803	336572
3384	705016	336366
3385	705202	336147
3386	705373	335922
3387	705569	335707
3388	705762	335492
3389	705956	335277
3390	706142	335058
3391	706350	334850
3392	706567	334646
3393	706736	334419
3394	706940	334209
3395	707194	334022
3396	707379	333803
3397	707583	333592
3398	707797	333387
3399	708024	333187
3400	708221	332974
3401	708418	332760
3402	708612	332546
3403	708829	332341
3404	709001	332116
3405	709206	331906
3406	709388	331686
3407	709576	331468
3408	709790	331263
3409	710015	331063
3410	710240	330862
3411	710519	330687
3412	710707	330469
3413	710913	330260
3414	711098	330041
3415	711311	329835
3416	711499	329617
3417	711688	329400
3418	711875	329182
3419	712050	328958
3420	712232	328738
3421	712416	328519
3422	712600	328299
3423	712769	328073
3424	712941	327848
3425	713132	327632
3426	713356	327432
3427	713596	327238
3428	713769	327014
3429	713937	326787
3430	714147	326580
3431	714389	326387
3432	714569	326166
3433	714745	325943
3434	714924	325722
3435	715149	325522
3436	715374	325321
3437	715564	325105
3438	715779	324900
3439	715950	324675
3440	716134	324456
3441	716339	324246
3442	716521	324026
3443	716712	323810
3444	716901	323594
3445	717080	323372
3446	717272	323157
3447	717487	322952
3448	717653	322725
3449	717873	322522
3450	718123	322333
3451	718291	322107
3452	718517	321907
3453	718689	321683
3454	718875	321465
3455	719084	321257
3456	719273	321041
3457	719472	320828
3458	719655	320609
3459	719866	320402
3460	720079	320197
3461	720325	320005
3462	720533	319797
3463	720710	319576
3464	720949	319381
3465	721127	319160
3466	721347	318957
3467	721578	318759
3468	721779	318548
3469	721961	318328
3470	722131	318103
3471	722309	317882
3472	722490	317662
3473	722680	317447
3474	722924	317254
3475	723103	317033
3476	723287	316815
3477	723455	316589
3478	723633	316368
3479	723827	316154
3480	724029	315943
3481	724225	315730
3482	724401	315508
3483	724600	315296
3484	724805	315087
3485	725027	314885
3486	725241	314680
3487	725457	314476
3488	725634	314254
3489	725898	314070
3490	726143	313878
3491	726382	313684
3492	726603	313481
3493	726839	313285
3494	727013	313063
3495	727191	312841
3496	727445	312654
3497	727618	312431
3498	727785	312205
3499	728011	312004
3500	728203	311789
3501	728400	311577
3502	728582	311358
3503	728782	311146
3504	728964	310927
3505	729203	310732
3506	729380	310511
3507	729568	310295
3508	729755	310078
3509	729952	309865
3510	730151	309654
3511	730369	309450
3512	730557	309233
3513	730746	309018
3514	730962	308813
3515	731146	308595
3516	731354	308387
3517	731528	308165
3518	731716	307948
3519	731910	307735
3520	732098	307518
3521	732293	307305
3522	732485	307090
3523	732707	306888
3524	732964	306701
3525	733173	306493
3526	733371	306282
3527	733566	306068
3528	733780	305863
3529	733960	305643
3530	734231	305461
3531	734450	305258
3532	734665	305053
3533	734861	304840
3534	735111	304650
3535	735321	304443
3536	735549	304243
3537	735772	304041
3538	735954	303822
3539	736161	303614
3540	736349	303398
3541	736532	303180
3542	736744	302974
3543	736938	302760
3544	737136	302548
3545	737351	302343
3546	737557	302134
3547	737748	301919
3548	737963	301714
3549	738199	301518
3550	738403	301308
3551	738639	301112
3552	738860	300909
3553	739051	300694
3554	739251	300483
3555	739435	300265
3556	739606	300042
3557	739833	299842
3558	740063	299643
3559	740275	299437
3560	740485	299230
3561	740665	299010
3562	740864	298799
3563	741071	298591
3564	741249	298370
3565	741431	298152
3566	741616	297935
3567	741833	297731
3568	742038	297522
3569	742296	297334
3570	742508	297128
3571	742702	296914
3572	742930	296714
3573	743200	296531
3574	743409	296324
3575	743600	296109
3576	743771	295886
3577	743979	295678
3578	744201	295476
3579	744400	295264
3580	744588	295048
3581	744774	294832
3582	745016	294638
3583	745201	294421
3584	745406	294212
3585	745645	294016
3586	745842	293804
3587	746084	293609
3588	746278	293396
3589	746467	293180
3590	746654	292964
3591	746836	292746
3592	747027	292532
3593	747237	292324
3594	747420	292107
3595	747625	291898
3596	747830	291689
3597	748051	291486
3598	748275	291284
3599	748496	291081
3600	748681	290865
3601	748899	290661
3602	749115	290456
3603	749361	290263
3604	749574	290057
3605	749774	289846
3606	749946	289624
3607	750158	289418
3608	750406	289225
3609	750611	289016
3610	750806	288803
3611	751012	288594
3612	751259	288402
3613	751439	288183
3614	751639	287972
3615	751863	287770
3616	752154	287594
3617	752352	287383
3618	752615	287195
3619	752792	286976
3620	752986	286762
3621	753176	286548
3622	753407	286348
3623	753599	286134
3624	753776	285915
3625	753985	285707
3626	754154	285485
3627	754324	285262
3628	754520	285050
3629	754688	284827
3630	754896	284619
3631	755091	284406
3632	755286	284194
3633	755495	283986
3634	755714	283782
3635	755919	283573
3636	756119	283363
3637	756298	283144
3638	756496	282932
3639	756697	282722
3640	756982	282543
3641	757174	282329
3642	757358	282112
3643	757547	281897
3644	757753	281689
3645	757927	281468
3646	758102	281248
3647	758324	281045
3648	758520	280833
3649	758723	280623
3650	758917	280410
3651	759101	280194
3652	759340	279997
3653	759525	279781
3654	759725	279570
3655	759896	279349
3656	760113	279144
3657	760308	278932
3658	760487	278713
3659	760673	278497
3660	760858	278281
3661	761034	278062
3662	761274	277866
3663	761488	277660
3664	761690	277450
3665	761894	277241
3666	762094	277030
3667	762262	276808
3668	762462	276598
3669	762666	276388
3670	762883	276184
3671	763087	275974
3672	763287	275764
3673	763540	275572
3674	763720	275355
3675	763908	275140
3676	764153	274945
3677	764334	274728
3678	764550	274523
3679	764746	274311
3680	764939	274098
3681	765114	273878
3682	765279	273655
3683	765454	273436
3684	765731	273252
3685	765914	273036
3686	766129	272830
3687	766312	272614
3688	766496	272398
3689	766678	272181
3690	766898	271977
3691	767081	271761
3692	767285	271552
3693	767460	271332
3694	767635	271113
3695	767815	270896
3696	768007	270682
3697	768185	270464
3698	768367	270247
3699	768553	270032
3700	768747	269819
3701	768926	269602
3702	769140	269396
3703	769312	269176
3704	769519	268968
3705	769707	268753
3706	769893	268538
3707	770091	268327
3708	770354	268138
3709	770540	267923
3710	770773	267724
3711	770995	267522
3712	771161	267300
3713	771376	267094
3714	771571	266882
3715	771757	266667
3716	771987	266467
3717	772172	266252
3718	772360	266037
3719	772620	265847
3720	772907	265667
3721	773146	265470
3722	773354	265262
3723	773544	265049
3724	773755	264842
3725	773933	264624
3726	774123	264410
3727	774384	264221
3728	774566	264004
3729	774757	263791
3730	774963	263583
3731	775186	263380
3732	775377	263167
3733	775599	262964
3734	775790	262750
3735	775983	262538
3736	776174	262325
3737	776367	262112
3738	776578	261905
3739	776793	261700
3740	776994	261490
3741	777198	261281
3742	777389	261068
3743	777569	260851
3744	777782	260645
3745	777963	260428
3746	778172	260221
3747	778393	260018
3748	778575	259802
3749	778817	259605
3750	779004	259391
3751	779221	259186
3752	779412	258973
3753	779610	258762
3754	779786	258544
3755	779973	258329
3756	780177	258120
3757	780417	257924
3758	780596	257707
3759	780787	257493
3760	781019	257293
3761	781215	257082
3762	781531	256910
3763	781723	256697
3764	781903	256480
3765	782085	256265
3766	782261	256046
3767	782494	255847
3768	782729	255648
3769	782918	255434
3770	783121	255225
3771	783293	255006
3772	783485	254793
3773	783664	254576
3774	783871	254369
3775	784046	254150
3776	784236	253937
3777	784454	253733
3778	784632	253515
3779	784834	253306
3780	785041	253098
3781	785220	252881
3782	785429	252674
3783	785653	252472
3784	785843	252259
3785	786056	252053
3786	786276	251849
3787	786464	251635
3788	786688	251433
3789	786896	251225
3790	787075	251008
3791	787312	250810
3792	787574	250620
3793	787773	250409
3794	788001	250208
3795	788242	250011
3796	788435	249799
3797	788639	249590
3798	788865	249388
3799	789045	249172
3800	789290	248976
3801	789487	248765
3802	789699	248559
3803	789898	248348
3804	790093	248136
3805	790284	247924
3806	790529	247728
3807	790748	247524
3808	790968	247320
3809	791176	247113
3810	791376	246902
3811	791566	246689
3812	791782	246484
3813	792000	246280
3814	792212	246073
3815	792400	245859
3816	792617	245655
3817	792816	245444
3818	793015	245234
3819	793218	245025
3820	793408	244812
3821	793653	244616
3822	793846	244404
3823	794072	244202
3824	794345	244014
3825	794511	243794
3826	794690	243577
3827	794902	243371
3828	795101	243160
3829	795303	242951
3830	795476	242733
3831	795656	242517
3832	795836	242301
3833	796030	242089
3834	796209	241873
3835	796380	241654
3836	796564	241439
3837	796775	241233
3838	796951	241015
3839	797145	240804
3840	797344	240594
3841	797562	240389
3842	797751	240176
3843	797947	239965
3844	798143	239754
3845	798321	239537
3846	798506	239323
3847	798699	239111
3848	798887	238898
3849	799080	238686
3850	799314	238486
3851	799510	238275
3852	799717	238067
3853	799969	237873
3854	800178	237666
3855	800402	237463
3856	800569	237244
3857	800768	237034
3858	800957	236821
3859	801152	236609
3860	801410	236417
3861	801679	236227
3862	801915	236028
3863	802116	235818
3864	802296	235603
3865	802510	235397
3866	802686	235180
3867	802902	234975
3868	803096	234764
3869	803318	234560
3870	803580	234369
3871	803804	234166
3872	804001	233955
3873	804209	233748
3874	804436	233545
3875	804626	233333
3876	804805	233117
3877	805006	232907
3878	805204	232697
3879	805445	232499
3880	805655	232292
3881	805876	232089
3882	806090	231883
3883	806326	231684
3884	806509	231469
3885	806697	231256
3886	806900	231047
3887	807105	230838
3888	807315	230632
3889	807516	230422
3890	807718	230213
3891	807939	230009
3892	808162	229806
3893	808361	229596
3894	808543	229381
3895	808718	229164
3896	808926	228957
3897	809123	228746
3898	809298	228529
3899	809504	228321
3900	809780	228133
3901	809953	227916
3902	810167	227710
3903	810339	227492
3904	810522	227278
3905	810699	227062
3906	810879	226847
3907	811088	226639
3908	811267	226424
3909	811493	226221
3910	811696	226013
3911	811898	225804
3912	812100	225594
3913	812308	225387
3914	812545	225188
3915	812711	224969
3916	812889	224753
3917	813071	224538
3918	813249	224323
3919	813478	224121
3920	813645	223902
3921	813834	223690
3922	814026	223478
3923	814195	223260
3924	814379	223046
3925	814571	222835
3926	814768	222624
3927	814933	222405
3928	815135	222196
3929	815321	221983
3930	815536	221777
3931	815715	221562
3932	815914	221352
3933	816097	221138
3934	816276	220923
3935	816453	220707
3936	816651	220498
3937	816836	220284
3938	817022	220071
3939	817223	219862
3940	817403	219647
3941	817588	219433
3942	817771	219220
3943	817960	219007
3944	818149	218795
3945	818324	218579
3946	818517	218368
3947	818723	218160
3948	818899	217944
3949	819086	217731
3950	819270	217518
3951	819476	217310
3952	819693	217105
3953	819874	216891
3954	820050	216675
3955	820233	216462
3956	820410	216246
3957	820615	216038
3958	820830	215833
3959	821000	215616
3960	821195	215405
3961	821413	215201
3962	821604	214989
3963	821777	214773
3964	821969	214562
3965	822173	214353
3966	822358	214140
3967	822548	213929
3968	822746	213719
3969	822928	213505
3970	823160	213304
3971	823341	213090
3972	823526	212877
3973	823743	212672
3974	823937	212461
3975	824127	212250
3976	824311	212036
3977	824490	211822
3978	824695	211614
3979	824875	211400
3980	825055	211186
3981	825264	210979
3982	825455	210767
3983	825662	210560
3984	825850	210348
3985	826037	210136
3986	826229	209924
3987	826428	209715
3988	826657	209513
3989	826864	209306
3990	827080	209101
3991	827284	208893
3992	827459	208678
3993	827641	208464
3994	827824	208251
3995	828062	208051
3996	828263	207843
3997	828449	207630
3998	828622	207414
3999	828859	207214
4000	829052	207004
4001	829242	206792
4002	829442	206583
4003	829667	206380
4004	829875	206173
4005	830085	205967
4006	830282	205757
4007	830445	205539
4008	830620	205324
4009	830857	205124
4010	831055	204914
4011	831301	204717
4012	831503	204508
4013	831727	204305
4014	831913	204093
4015	832118	203885
4016	832374	203690
4017	832563	203478
4018	832738	203263
4019	832944	203056
4020	833184	202856
4021	833364	202643
4022	833572	202435
4023	833772	202227
4024	833951	202013
4025	834198	201815
4026	834415	201610
4027	834632	201405
4028	834822	201194
4029	835024	200986
4030	835203	200771
4031	835398	200561
4032	835575	200347
4033	835753	200133
4034	835955	199925
4035	836148	199714
4036	836338	199503
4037	836504	199286
4038	836684	199072
4039	836899	198867
4040	837096	198657
4041	837370	198466
4042	837599	198264
4043	837780	198051
4044	837972	197840
4045	838165	197629
4046	838351	197417
4047	838554	197209
4048	838764	197003
4049	838951	196791
4050	839133	196578
4051	839308	196363
4052	839514	196156
4053	839727	195950
4054	839925	195740
4055	840124	195531
4056	840314	195320
4057	840532	195116
4058	840748	194911
4059	840943	194701
4060	841217	194509
4061	841418	194300
4062	841609	194090
4063	841809	193881
4064	841996	193669
4065	842280	193480
4066	842472	193269
4067	842669	193060
4068	842859	192848
4069	843036	192634
4070	843219	192422
4071	843456	192221
4072	843670	192016
4073	843857	191804
4074	844083	191601
4075	844276	191391
4076	844472	191181
4077	844683	190975
4078	844864	190762
4079	845056	190552
4080	845225	190336
4081	845443	190131
4082	845635	189920
4083	845811	189706
4084	845989	189493
4085	846175	189281
4086	846367	189071
4087	846564	188861
4088	846773	188655
4089	847014	188455
4090	847222	188248
4091	847420	188039
4092	847636	187834
4093	847824	187623
4094	848035	187416
4095	848263	187214
4096	848447	187002
4097	848666	186797
4098	848854	186586
4099	849057	186378
4100	849267	186171
4101	849472	185964
4102	849680	185757
4103	849870	185546
4104	850047	185333
4105	850240	185123
4106	850432	184912
4107	850657	184709
4108	850856	184500
4109	851063	184293
4110	851274	184087
4111	851459	183875
4112	851676	183670
4113	851882	183463
4114	852090	183256
4115	852300	183050
4116	852501	182841
4117	852679	182628
4118	852858	182415
4119	853067	182208
4120	853242	181994
4121	853428	181783
4122	853615	181571
4123	853802	181360
4124	854002	181151
4125	854223	180948
4126	854393	180733
4127	854587	180523
4128	854762	180309
4129	854948	180098
4130	855150	179890
4131	855319	179674
4132	855505	179463
4133	855695	179253
4134	855899	179045
4135	856152	178848
4136	856364	178642
4137	856555	178431
4138	856739	178219
4139	856919	178007
4140	857100	177795
4141	857266	177579
4142	857442	177366
4143	857628	177154
4144	857815	176943
4145	858103	176753
4146	858275	176539
4147	858452	176326
4148	858636	176114
4149	858813	175901
4150	859033	175697
4151	859221	175486
4152	859412	175276
4153	859651	175075
4154	859832	174863
4155	860017	174652
4156	860214	174443
4157	860400	174232
4158	860602	174024
4159	860841	173823
4160	861053	173617
4161	861264	173411
4162	861448	173200
4163	861638	172989
4164	861867	172787
4165	862050	172575
4166	862269	172371
4167	862462	172161
4168	862674	171955
4169	862899	171752
4170	863083	171540
4171	863262	171328
4172	863471	171121
4173	863674	170914
4174	863861	170703
4175	864104	170503
4176	864333	170300
4177	864503	170086
4178	864696	169876
4179	864894	169668
4180	865087	169458
4181	865281	169249
4182	865500	169044
4183	865691	168834
4184	865899	168628
4185	866108	168421
4186	866278	168207
4187	866506	168004
4188	866686	167792
4189	866910	167588
4190	867082	167375
4191	867274	167165
4192	867463	166955
4193	867655	166745
4194	867854	166537
4195	868087	166335
4196	868275	166124
4197	868447	165911
4198	868661	165705
4199	868869	165498
4200	869064	165289
4201	869254	165079
4202	869450	164870
4203	869641	164660
4204	869820	164448
4205	870033	164243
4206	870255	164039
4207	870451	163830
4208	870631	163618
4209	870864	163416
4210	871116	163217
4211	871330	163012
4212	871510	162800
4213	871713	162593
4214	871894	162381
4215	872100	162174
4216	872295	161965
4217	872492	161756
4218	872663	161543
4219	872845	161331
4220	873029	161120
4221	873223	160911
4222	873433	160705
4223	873626	160495
4224	873827	160287
4225	874033	160080
4226	874221	159870
4227	874402	159659
4228	874581	159447
4229	874786	159240
4230	874971	159029
4231	875156	158818
4232	875358	158610
4233	875594	158409
4234	875793	158201
4235	875981	157991
4236	876211	157788
4237	876401	157578
4238	876593	157369
4239	876808	157163
4240	876995	156953
4241	877177	156742
4242	877375	156533
4243	877555	156322
4244	877738	156111
4245	877918	155899
4246	878126	155693
4247	878322	155484
4248	878510	155274
4249	878696	155064
4250	878880	154853
4251	879095	154647
4252	879284	154438
4253	879473	154228
4254	879661	154018
4255	879861	153810
4256	880058	153602
4257	880244	153391
4258	880416	153178
4259	880592	152966
4260	880762	152753
4261	880931	152540
4262	881142	152334
4263	881350	152128
4264	881540	151918
4265	881764	151714
4266	881950	151504
4267	882153	151297
4268	882344	151087
4269	882542	150879
4270	882720	150668
4271	882898	150456
4272	883133	150254
4273	883302	150041
4274	883491	149831
4275	883748	149633
4276	883958	149427
4277	884143	149217
4278	884334	149008
4279	884507	148795
4280	884697	148586
4281	884881	148375
4282	885048	148162
4283	885212	147948
4284	885408	147740
4285	885571	147526
4286	885762	147317
4287	885980	147112
4288	886241	146914
4289	886424	146704
4290	886603	146493
4291	886803	146285
4292	887051	146085
4293	887243	145876
4294	887461	145671
4295	887640	145460
4296	887817	145249
4297	888050	145046
4298	888252	144839
4299	888447	144630
4300	888688	144429
4301	888906	144225
4302	889083	144013
4303	889272	143804
4304	889446	143592
4305	889668	143388
4306	889868	143180
4307	890095	142977
4308	890341	142776
4309	890561	142572
4310	890777	142367
4311	890995	142162
4312	891183	141952
4313	891374	141743
4314	891561	141534
4315	891751	141324
4316	892054	141133
4317	892268	140927
4318	892511	140727
4319	892710	140519
4320	892889	140308
4321	893075	140098
4322	893256	139887
4323	893433	139676
4324	893626	139467
4325	893821	139259
4326	894019	139051
4327	894217	138843
4328	894401	138633
4329	894578	138422
4330	894815	138220
4331	895019	138013
4332	895282	137815
4333	895469	137605
4334	895657	137396
4335	895850	137187
4336	896056	136980
4337	896302	136780
4338	896484	136569
4339	896689	136362
4340	896887	136155
4341	897067	135944
4342	897248	135733
4343	897424	135522
4344	897610	135312
4345	897793	135102
4346	897979	134893
4347	898195	134687
4348	898394	134480
4349	898602	134273
4350	898776	134062
4351	899011	133860
4352	899205	133651
4353	899401	133443
4354	899625	133239
4355	899819	133031
4356	900001	132821
4357	900193	132612
4358	900383	132403
4359	900555	132191
4360	900745	131982
4361	900926	131772
4362	901136	131566
4363	901359	131362
4364	901588	131158
4365	901794	130952
4366	901992	130744
4367	902190	130536
4368	902400	130330
4369	902611	130124
4370	902798	129915
4371	902996	129707
4372	903172	129496
4373	903350	129286
4374	903564	129080
4375	903753	128871
4376	903929	128660
4377	904106	128450
4378	904271	128237
4379	904465	128029
4380	904662	127821
4381	904880	127616
4382	905092	127410
4383	905346	127211
4384	905573	127007
4385	905757	126797
4386	905932	126586
4387	906114	126376
4388	906322	126170
4389	906511	125961
4390	906715	125754
4391	906929	125549
4392	907120	125340
4393	907297	125130
4394	907482	124920
4395	907670	124711
4396	907874	124504
4397	908088	124299
4398	908287	124092
4399	908491	123885
4400	908710	123680
4401	908949	123478
4402	909179	123275
4403	909385	123068
4404	909581	122860
4405	909789	122654
4406	909974	122445
4407	910179	122238
4408	910366	122029
4409	910549	121819
4410	910782	121616
4411	910972	121407
4412	911178	121201
4413	911406	120997
4414	911633	120794
4415	911823	120585
4416	912035	120379
4417	912233	120171
4418	912422	119963
4419	912705	119766
4420	912881	119556
4421	913076	119348
4422	913278	119141
4423	913450	118930
4424	913665	118724
4425	913854	118516
4426	914066	118310
4427	914282	118105
4428	914462	117895
4429	914646	117685
4430	914826	117476
4431	915029	117269
4432	915230	117061
4433	915460	116858
4434	915646	116649
4435	915827	116439
4436	916038	116233
4437	916228	116025
4438	916407	115815
4439	916581	115604
4440	916757	115394
4441	916944	115185
4442	917136	114977
4443	917358	114772
4444	917560	114566
4445	917852	114370
4446	918053	114163
4447	918228	113952
4448	918418	113744
4449	918621	113537
4450	918834	113331
4451	919050	113126
4452	919268	112921
4453	919458	112713
4454	919667	112507
4455	919898	112303
4456	920102	112096
4457	920295	111888
4458	920474	111679
4459	920667	111470
4460	920883	111265
4461	921090	111059
4462	921322	110855
4463	921508	110647
4464	921707	110439
4465	921894	110231
4466	922084	110022
4467	922268	109813
4468	922449	109604
4469	922636	109395
4470	922845	109189
4471	923079	108986
4472	923281	108779
4473	923463	108569
4474	923651	108361
4475	923842	108153
4476	924039	107945
4477	924215	107735
4478	924408	107527
4479	924586	107318
4480	924768	107108
4481	924942	106898
4482	925119	106688
4483	925291	106478
4484	925501	106272
4485	925685	106063
4486	925940	105863
4487	926129	105654
4488	926341	105449
4489	926539	105241
4490	926738	105034
4491	926925	104825
4492	927194	104626
4493	927409	104421
4494	927613	104214
4495	927803	104006
4496	927998	103798
4497	928176	103589
4498	928368	103381
4499	928602	103178
4500	928787	102969
4501	929031	102767
4502	929228	102559
4503	929436	102353
4504	929631	102145
4505	929858	101941
4506	930093	101738
4507	930276	101529
4508	930455	101320
4509	930675	101115
4510	930891	100910
4511	931101	100704
4512	931318	100499
4513	931515	100291
4514	931717	100084
4515	931936	99879
4516	932128	99671
4517	932331	99465
4518	932540	99259
4519	932741	99052
4520	932925	98843
4521	933138	98637
4522	933327	98429
4523	933558	98225
4524	933728	98015
4525	933972	97813
4526	934190	97608
4527	934378	97399
4528	934575	97192
4529	934762	96984
4530	934952	96776
4531	935131	96567
4532	935304	96357
4533	935499	96149
4534	935663	95939
4535	935874	95733
4536	936070	95525
4537	936256	95317
4538	936447	95109
4539	936637	94901
4540	936822	94693
4541	937009	94484
4542	937202	94277
4543	937384	94068
4544	937576	93860
4545	937781	93654
4546	937996	93448
4547	938184	93240
4548	938361	93031
4549	938572	92825
4550	938772	92618
4551	938972	92412
4552	939171	92205
4553	939386	91999
4554	939567	91790
4555	939766	91583
4556	939964	91376
4557	940167	91170
4558	940346	90961
4559	940516	90751
4560	940702	90543
4561	940876	90334
4562	941075	90127
4563	941284	89921
4564	941497	89715
4565	941689	89507
4566	941874	89299
4567	942083	89093
4568	942266	88885
4569	942465	88678
4570	942629	88468
4571	942829	88261
4572	943018	88053
4573	943196	87844
4574	943379	87636
4575	943565	87428
4576	943764	87221
4577	943990	87017
4578	944186	86809
4579	944367	86601
4580	944545	86392
4581	944736	86185
4582	944959	85980
4583	945161	85773
4584	945345	85565
4585	945541	85358
4586	945718	85149
4587	945916	84942
4588	946093	84734
4589	946297	84527
4590	946495	84320
4591	946716	84115
4592	946976	83914
4593	947158	83706
4594	947339	83497
4595	947549	83292
4596	947730	83083
4597	947928	82876
4598	948099	82667
4599	948295	82460
4600	948492	82253
4601	948684	82046
4602	948863	81837
4603	949034	81628
4604	949235	81421
4605	949434	81215
4606	949617	81007
4607	949831	80801
4608	950032	80595
4609	950281	80392
4610	950471	80185
4611	950666	79977
4612	950869	79771
4613	951069	79564
4614	951254	79357
4615	951454	79150
4616	951641	78942
4617	951826	78734
4618	952023	78528
4619	952226	78321
4620	952431	78115
4621	952642	77909
4622	952826	77701
4623	953050	77497
4624	953260	77291
4625	953435	77082
4626	953621	76875
4627	953811	76667
4628	953997	76459
4629	954216	76254
4630	954402	76047
4631	954605	75840
4632	954833	75636
4633	955025	75429
4634	955196	75220
4635	955371	75011
4636	955622	74809
4637	955847	74604
4638	956088	74401
4639	956285	74194
4640	956472	73986
4641	956645	73778
4642	956828	73570
4643	957022	73363
4644	957198	73155
4645	957377	72946
4646	957580	72740
4647	957779	72534
4648	957981	72327
4649	958174	72120
4650	958352	71912
4651	958563	71706
4652	958750	71499
4653	958960	71293
4654	959131	71084
4655	959332	70878
4656	959500	70669
4657	959683	70461
4658	959872	70254
4659	960096	70049
4660	960335	69846
4661	960501	69637
4662	960691	69430
4663	960954	69228
4664	961141	69020
4665	961305	68811
4666	961537	68607
4667	961715	68399
4668	961919	68193
4669	962105	67986
4670	962283	67778
4671	962453	67569
4672	962635	67361
4673	962817	67154
4674	963017	66947
4675	963191	66739
4676	963407	66534
4677	963605	66327
4678	963802	66121
4679	964025	65916
4680	964204	65708
4681	964372	65499
4682	964556	65292
4683	964732	65084
4684	964909	64876
4685	965091	64668
4686	965287	64462
4687	965490	64256
4688	965685	64049
4689	965879	63842
4690	966071	63635
4691	966252	63428
4692	966445	63221
4693	966633	63014
4694	966810	62806
4695	967015	62600
4696	967253	62396
4697	967440	62189
4698	967625	61982
4699	967800	61774
4700	968023	61569
4701	968205	61362
4702	968399	61155
4703	968598	60949
4704	968775	60741
4705	968980	60535
4706	969179	60329
4707	969389	60123
4708	969575	59916
4709	969759	59709
4710	969957	59502
4711	970170	59297
4712	970373	59091
4713	970560	58884
4714	970771	58678
