iter	MAE
1513	0.2118148723
1514	0.2118017212
1515	0.2117935774
1516	0.2117802341
1517	0.2117704641
1518	0.2117590614
1519	0.2117505515
1520	0.2117398937
1521	0.2117320973
1522	0.2117156464
1523	0.2116993632
1524	0.2116915597
1525	0.2116819694
1526	0.2116749905
1527	0.2116660652
1528	0.2116553173
1529	0.2116478791
1530	0.2116394283
1531	0.2116281728
1532	0.2116181863
1533	0.2116101367
1534	0.211601568
1535	0.2115933507
1536	0.2115815331
1537	0.2115749947
1538	0.2115610418
1539	0.2115521891
1540	0.2115420588
1541	0.2115205526
1542	0.2115114556
1543	0.2115007722
1544	0.2114899744
1545	0.2114811527
1546	0.2114713701
1547	0.2114603755
1548	0.2114497252
1549	0.211431787
1550	0.2114168819
1551	0.2114035193
1552	0.2113919973
1553	0.2113818173
1554	0.2113711524
1555	0.2113600254
1556	0.2113520134
1557	0.2113429974
1558	0.2113343266
1559	0.2113280324
1560	0.2113176333
1561	0.2113054328
1562	0.2112973719
1563	0.2112877765
1564	0.2112719931
1565	0.2112548311
1566	0.2112425887
1567	0.2112319477
1568	0.2112246687
1569	0.2112135382
1570	0.2112020331
1571	0.2111895745
1572	0.2111786201
1573	0.2111637008
1574	0.2111538514
1575	0.2111363291
1576	0.2111284978
1577	0.2111191648
1578	0.2111060126
1579	0.2110945099
1580	0.2110840943
1581	0.2110773898
1582	0.2110680656
1583	0.2110546784
1584	0.2110479215
1585	0.2110393991
1586	0.2110272247
1587	0.2110166368
1588	0.2110081581
1589	0.2110019267
1590	0.2109935959
1591	0.210982676
1592	0.2109753961
1593	0.2109649497
1594	0.2109583313
1595	0.2109461617
1596	0.210930203
1597	0.2109196593
1598	0.2109056267
1599	0.2108989523
1600	0.2108830117
1601	0.2108687447
1602	0.2108597871
1603	0.2108518507
1604	0.2108413525
1605	0.2108331302
1606	0.2108225351
1607	0.2108091554
1608	0.2107989986
1609	0.2107827158
1610	0.210768805
1611	0.2107506711
1612	0.2107410908
1613	0.2107307337
1614	0.2107170571
1615	0.2107088584
1616	0.2107011938
1617	0.2106907913
1618	0.2106834757
1619	0.2106712565
1620	0.2106603105
1621	0.210651171
1622	0.2106398001
1623	0.2106278561
1624	0.2106219357
1625	0.2106086317
1626	0.2106007545
1627	0.2105860274
1628	0.2105720767
1629	0.2105596962
1630	0.2105536759
1631	0.2105440901
1632	0.2105376319
1633	0.2105297473
1634	0.2105189155
1635	0.2105068765
1636	0.2104984388
1637	0.210488684
1638	0.2104814045
1639	0.2104710675
1640	0.2104654504
1641	0.2104562142
1642	0.2104412515
1643	0.2104342175
1644	0.2104268783
1645	0.2104203607
1646	0.2104089948
1647	0.2104020314
1648	0.2103932977
1649	0.2103842544
1650	0.2103730447
1651	0.2103608429
1652	0.2103488214
1653	0.210334965
1654	0.2103234763
1655	0.2103059554
1656	0.2102960899
1657	0.21028611
1658	0.2102744819
1659	0.2102554081
1660	0.2102406928
1661	0.2102334743
1662	0.2102261849
1663	0.2102170436
1664	0.2102118002
1665	0.2101969388
1666	0.2101899551
1667	0.2101705938
1668	0.2101590909
1669	0.2101480499
1670	0.2101429162
1671	0.2101296547
1672	0.2101238163
1673	0.2101128756
1674	0.2101013622
1675	0.2100937428
1676	0.2100838908
1677	0.2100756885
1678	0.2100576653
1679	0.2100477765
1680	0.2100377389
1681	0.2100266679
1682	0.2100112658
1683	0.2100005939
1684	0.2099873566
1685	0.2099770873
1686	0.2099688612
1687	0.2099591092
1688	0.2099519439
1689	0.2099423107
1690	0.2099307108
1691	0.2099198794
1692	0.2099046488
1693	0.2098934039
1694	0.2098787661
1695	0.2098703712
1696	0.2098549591
1697	0.2098481788
1698	0.2098335033
1699	0.2098240914
1700	0.209817868
1701	0.2097984119
1702	0.209789318
1703	0.2097721174
1704	0.209762286
1705	0.2097531202
1706	0.2097441176
1707	0.2097323283
1708	0.2097181938
1709	0.2097082375
1710	0.2097003262
1711	0.2096918522
1712	0.2096843931
1713	0.2096747779
1714	0.2096618723
1715	0.2096531726
1716	0.2096404966
1717	0.209629489
1718	0.2096187012
1719	0.2096067092
1720	0.2095967473
1721	0.2095870447
1722	0.2095816213
1723	0.209567183
1724	0.209561223
1725	0.2095528724
1726	0.2095357592
1727	0.2095250453
1728	0.2095105172
1729	0.209503216
1730	0.209495186
1731	0.209489972
1732	0.2094816487
1733	0.2094649553
1734	0.2094555863
1735	0.2094426869
1736	0.2094347852
1737	0.2094275289
1738	0.2094190151
1739	0.2094099722
1740	0.2093885718
1741	0.2093809711
1742	0.2093695421
1743	0.2093583486
1744	0.2093504825
1745	0.2093437706
1746	0.2093323743
1747	0.2093181137
1748	0.209310399
1749	0.2092995837
1750	0.2092891374
1751	0.2092807001
1752	0.2092742346
1753	0.2092651214
1754	0.2092562279
1755	0.2092514955
1756	0.2092385791
1757	0.2092265082
1758	0.2092170061
1759	0.2092104636
1760	0.2092015093
1761	0.2091945349
1762	0.2091826183
1763	0.209172376
1764	0.2091605632
1765	0.2091491557
1766	0.2091327943
1767	0.2091237506
1768	0.2091145721
1769	0.2091028369
1770	0.2090943762
1771	0.2090833382
1772	0.2090707911
1773	0.2090625161
1774	0.2090532653
1775	0.2090417362
1776	0.2090337185
1777	0.2090253089
1778	0.2090146548
1779	0.2090036664
1780	0.2089937389
1781	0.2089872146
1782	0.2089777543
1783	0.2089692393
1784	0.208957193
1785	0.2089495119
1786	0.2089361364
1787	0.208928401
1788	0.2089182441
1789	0.208910777
1790	0.2088976465
1791	0.2088887637
1792	0.2088756017
1793	0.208863933
1794	0.208854674
1795	0.2088425139
1796	0.208833946
1797	0.2088272868
1798	0.2088150217
1799	0.2088040089
1800	0.2087950793
1801	0.2087889614
1802	0.2087799446
1803	0.2087649694
1804	0.2087551924
1805	0.2087451261
1806	0.2087354878
1807	0.2087258509
1808	0.2087154451
1809	0.2087010125
1810	0.2086926323
1811	0.2086845691
1812	0.2086725053
1813	0.2086605162
1814	0.2086534525
1815	0.2086465914
1816	0.208634883
1817	0.2086266224
1818	0.2086201708
1819	0.2086128696
1820	0.2086040109
1821	0.2085915353
1822	0.2085854982
1823	0.208578881
1824	0.2085725542
1825	0.2085616017
1826	0.208553216
1827	0.2085422134
1828	0.2085345333
1829	0.2085210756
1830	0.208509812
1831	0.208505298
1832	0.2085017683
1833	0.2084884217
1834	0.2084728978
1835	0.2084620487
1836	0.2084548435
1837	0.2084446472
1838	0.2084323622
1839	0.2084229994
1840	0.2084109726
1841	0.2084026135
1842	0.2083902773
1843	0.2083779368
1844	0.2083733786
1845	0.2083639871
1846	0.2083535415
1847	0.2083404718
1848	0.2083207372
1849	0.2083153546
1850	0.2083061019
1851	0.2082954038
1852	0.2082816795
1853	0.2082684302
1854	0.2082573199
1855	0.2082499447
1856	0.2082374547
1857	0.2082261292
1858	0.2082193912
1859	0.208213551
1860	0.2082072637
1861	0.2081981847
1862	0.208187954
1863	0.2081769374
1864	0.2081691321
1865	0.208155918
1866	0.2081459423
1867	0.2081403247
1868	0.2081299282
1869	0.2081219968
1870	0.2081176106
1871	0.2081072831
1872	0.2081024011
1873	0.2080884288
1874	0.2080780859
1875	0.2080674291
1876	0.2080576417
1877	0.2080495847
1878	0.2080469072
1879	0.2080429396
1880	0.2080336221
1881	0.2080211175
1882	0.2080093969
1883	0.207996352
1884	0.2079875228
1885	0.2079780212
1886	0.2079628317
1887	0.2079527186
1888	0.2079421829
1889	0.2079314918
1890	0.2079180987
1891	0.2079126715
1892	0.2079023697
1893	0.2078947299
1894	0.2078868845
1895	0.2078801625
1896	0.2078701221
1897	0.207862687
1898	0.2078483382
1899	0.2078416697
1900	0.2078362641
1901	0.2078240459
1902	0.2078137053
1903	0.2078005949
1904	0.2077945824
1905	0.2077789701
1906	0.2077656954
1907	0.2077564617
1908	0.2077473458
1909	0.207737211
1910	0.2077283041
1911	0.2077195463
1912	0.2077134976
1913	0.2077049406
1914	0.2076982434
1915	0.2076892097
1916	0.2076742204
1917	0.2076702153
1918	0.2076608863
1919	0.2076548695
1920	0.2076443496
1921	0.2076376248
1922	0.2076307322
1923	0.2076235923
1924	0.2076126707
1925	0.2076056724
1926	0.2075976969
1927	0.2075832595
1928	0.2075776659
1929	0.2075659652
1930	0.2075586342
1931	0.207549309
1932	0.207540694
1933	0.2075291797
1934	0.2075198228
1935	0.2075154088
1936	0.2075057758
1937	0.2074974544
1938	0.2074916799
1939	0.207482437
1940	0.2074705759
1941	0.2074632957
1942	0.2074537785
1943	0.2074482573
1944	0.2074384826
1945	0.2074309753
1946	0.2074156397
1947	0.207408187
1948	0.207402428
1949	0.207392811
1950	0.2073801739
1951	0.2073701954
1952	0.2073630016
1953	0.2073524077
1954	0.2073444346
1955	0.2073399628
1956	0.2073306175
1957	0.2073179378
1958	0.2073073139
1959	0.2072978455
1960	0.2072831849
1961	0.2072774237
1962	0.2072660712
1963	0.2072549556
1964	0.207248019
1965	0.2072416208
1966	0.2072352528
1967	0.207227404
1968	0.2072133904
1969	0.2072066264
1970	0.2072008624
1971	0.207194078
1972	0.2071859676
1973	0.2071807951
1974	0.207168941
1975	0.2071547675
1976	0.2071448
1977	0.2071372673
1978	0.2071323577
1979	0.2071255908
1980	0.2071215466
1981	0.2071174635
1982	0.2071073001
1983	0.2070959256
1984	0.2070864925
1985	0.2070757549
1986	0.2070635469
1987	0.2070559259
1988	0.2070474144
1989	0.2070391647
1990	0.2070346903
1991	0.2070293192
1992	0.2070205638
1993	0.2070146599
1994	0.207004265
1995	0.2069987187
1996	0.2069929555
1997	0.206980774
1998	0.206967923
1999	0.2069586765
2000	0.2069543156
2001	0.2069406857
2002	0.2069320156
2003	0.2069218387
2004	0.2069159487
2005	0.2068979658
2006	0.2068868175
2007	0.206876444
2008	0.2068661219
2009	0.2068608724
2010	0.2068554674
2011	0.2068474229
2012	0.2068343213
2013	0.2068260586
2014	0.2068195635
2015	0.2068154663
2016	0.2068103856
2017	0.2068039232
2018	0.2067934621
2019	0.206786182
2020	0.2067794113
2021	0.2067654119
2022	0.2067535492
2023	0.2067411828
2024	0.2067322311
2025	0.2067234753
2026	0.2067165478
2027	0.2067086371
2028	0.2067022778
2029	0.206695256
2030	0.2066839739
2031	0.2066788358
2032	0.2066624924
2033	0.2066574438
2034	0.2066510503
2035	0.2066432037
2036	0.2066320799
2037	0.2066209372
2038	0.2066153046
2039	0.2066064044
2040	0.2065987304
2041	0.2065927451
2042	0.2065858852
2043	0.2065816834
2044	0.206574912
2045	0.206563537
2046	0.2065555088
2047	0.2065469706
2048	0.2065375658
2049	0.2065291405
2050	0.2065237377
2051	0.2065168365
2052	0.2065025313
2053	0.2064935856
2054	0.2064839441
2055	0.2064763009
2056	0.2064625364
2057	0.2064466356
2058	0.2064363395
2059	0.2064283766
2060	0.2064165551
2061	0.2064044928
2062	0.2063955227
2063	0.2063894987
2064	0.2063833146
2065	0.2063763345
2066	0.2063722066
2067	0.206366166
2068	0.2063583947
2069	0.2063521625
2070	0.206347274
2071	0.2063407077
2072	0.2063364831
2073	0.2063302351
2074	0.2063184135
2075	0.2063139123
2076	0.2063052431
2077	0.2062908706
2078	0.2062841655
2079	0.206279478
2080	0.2062742207
2081	0.2062681951
2082	0.2062584079
2083	0.2062539804
2084	0.2062486959
2085	0.2062396585
2086	0.2062288217
2087	0.2062220611
2088	0.2062136039
2089	0.2062030369
2090	0.2061943998
2091	0.206184742
2092	0.2061783749
2093	0.2061685544
2094	0.2061535417
2095	0.206149545
2096	0.2061436703
2097	0.2061379044
2098	0.2061314669
2099	0.2061228455
2100	0.2061150687
2101	0.2061040985
2102	0.206096616
2103	0.2060875461
2104	0.2060805568
2105	0.2060700188
2106	0.2060605123
2107	0.2060513965
2108	0.2060437599
2109	0.2060346144
2110	0.2060255752
2111	0.2060161031
2112	0.2060079301
2113	0.2059985383
2114	0.2059866582
2115	0.2059785509
2116	0.2059685296
2117	0.2059633693
2118	0.2059484501
2119	0.2059413282
2120	0.2059350083
2121	0.2059302734
2122	0.2059221368
2123	0.2059120017
2124	0.2059037801
2125	0.2058965044
2126	0.2058890885
2127	0.2058813859
2128	0.2058729272
2129	0.2058611918
2130	0.2058473206
2131	0.2058423908
2132	0.2058295462
2133	0.2058217679
2134	0.2058159372
2135	0.205808581
2136	0.2058010835
2137	0.2057868092
2138	0.2057755045
2139	0.2057665013
2140	0.2057567755
2141	0.2057510576
2142	0.205741313
2143	0.2057374166
2144	0.2057280479
2145	0.205719209
2146	0.205709588
2147	0.2056974424
2148	0.2056847866
2149	0.2056756078
2150	0.2056689924
2151	0.2056616253
2152	0.205656776
2153	0.2056457326
2154	0.2056375694
2155	0.2056284962
2156	0.2056204496
2157	0.2056130925
2158	0.2056031624
2159	0.2055943193
2160	0.2055829652
2161	0.2055698347
2162	0.205564745
2163	0.2055547349
2164	0.2055501287
2165	0.205543174
2166	0.2055330606
2167	0.2055269309
2168	0.2055186803
2169	0.2055086221
2170	0.2055026859
2171	0.205492977
2172	0.2054889998
2173	0.205481039
2174	0.2054698079
2175	0.2054566603
2176	0.2054515057
2177	0.2054402785
2178	0.2054339232
2179	0.2054244664
2180	0.2054181036
2181	0.205405302
2182	0.2053987437
2183	0.2053922506
2184	0.2053855357
2185	0.205379223
2186	0.2053732535
2187	0.2053657947
2188	0.2053616053
2189	0.2053525697
2190	0.2053452712
2191	0.2053286197
2192	0.2053207696
2193	0.2053133036
2194	0.2053067443
2195	0.2052986581
2196	0.2052899262
2197	0.2052818413
2198	0.2052725425
2199	0.2052668915
2200	0.2052584682
2201	0.2052500161
2202	0.2052473086
2203	0.2052435346
2204	0.2052340773
2205	0.205227944
2206	0.2052220731
2207	0.2052181757
2208	0.2052106962
2209	0.2052055512
2210	0.2052014876
2211	0.2051970917
2212	0.2051853875
2213	0.205171612
2214	0.2051659577
2215	0.2051538761
2216	0.2051487951
2217	0.205136022
2218	0.2051277746
2219	0.2051219295
2220	0.2051153866
2221	0.2051108506
2222	0.2051010935
2223	0.2050969408
2224	0.2050882786
2225	0.2050780721
2226	0.2050725301
2227	0.2050666558
2228	0.2050628883
2229	0.205052858
2230	0.205047717
2231	0.2050393498
2232	0.2050340689
2233	0.2050240077
2234	0.2050202679
2235	0.2050091877
2236	0.2050034288
2237	0.2049981743
2238	0.20499021
2239	0.2049847197
2240	0.2049764913
2241	0.2049726215
2242	0.2049671865
2243	0.2049598857
2244	0.2049501253
2245	0.2049462426
2246	0.2049393375
2247	0.2049337518
2248	0.2049234325
2249	0.2049161246
2250	0.2049116215
2251	0.2049029462
2252	0.2048966521
2253	0.2048886582
2254	0.2048795376
2255	0.2048753321
2256	0.2048664656
2257	0.2048563676
2258	0.2048431356
2259	0.2048377645
2260	0.2048326188
2261	0.2048238781
2262	0.204815053
2263	0.2048014777
2264	0.2047940433
2265	0.2047884257
2266	0.2047815901
2267	0.2047722387
2268	0.2047648321
2269	0.2047580964
2270	0.2047527021
2271	0.2047448014
2272	0.2047397887
2273	0.2047351279
2274	0.2047288187
2275	0.2047221776
2276	0.2047172027
2277	0.2047107827
2278	0.2047008044
2279	0.2046941721
2280	0.2046847807
2281	0.2046777335
2282	0.2046667891
2283	0.2046603503
2284	0.2046500253
2285	0.204643221
2286	0.2046379315
2287	0.2046300565
2288	0.2046194784
2289	0.2046141295
2290	0.2046068179
2291	0.2045998228
2292	0.2045935615
2293	0.2045876364
2294	0.2045784651
2295	0.204573018
2296	0.2045661786
2297	0.2045622713
2298	0.2045543661
2299	0.2045451096
2300	0.2045323838
2301	0.2045261324
2302	0.2045185223
2303	0.2045144465
2304	0.2045101307
2305	0.2045019354
2306	0.2044955206
2307	0.2044871313
2308	0.2044806628
2309	0.2044737211
2310	0.204464372
2311	0.2044568499
2312	0.2044504018
2313	0.2044395043
2314	0.2044255833
2315	0.2044205646
2316	0.2044042902
2317	0.2043972464
2318	0.2043920739
2319	0.2043871785
2320	0.2043791993
2321	0.2043724951
2322	0.2043651225
2323	0.2043614396
2324	0.2043540757
2325	0.2043352858
2326	0.2043276825
2327	0.2043214
2328	0.2043101875
2329	0.2042998687
2330	0.2042935888
2331	0.2042815175
2332	0.2042734763
2333	0.2042640289
2334	0.2042553709
2335	0.2042474375
2336	0.2042433068
2337	0.204231597
2338	0.2042260377
2339	0.2042164245
2340	0.2042086538
2341	0.2042048481
2342	0.2041936991
2343	0.2041850859
2344	0.2041746123
2345	0.2041674223
2346	0.2041593255
2347	0.2041502989
2348	0.2041455747
2349	0.2041383617
2350	0.2041253944
2351	0.204113056
2352	0.2041066864
2353	0.2040953887
2354	0.2040887286
2355	0.2040838902
2356	0.2040745407
2357	0.204068385
2358	0.204059549
2359	0.2040527041
2360	0.2040415124
2361	0.2040345383
2362	0.2040306152
2363	0.2040214659
2364	0.2040156586
2365	0.2040103243
2366	0.2040032914
2367	0.2039966201
2368	0.2039861805
2369	0.2039796342
2370	0.2039726739
2371	0.2039626705
2372	0.2039493958
2373	0.2039338095
2374	0.203923753
2375	0.2039169991
2376	0.2039102744
2377	0.203900671
2378	0.2038941447
2379	0.2038857797
2380	0.2038798183
2381	0.2038754708
2382	0.2038680942
2383	0.2038583324
2384	0.203850073
2385	0.2038436415
2386	0.2038355887
2387	0.2038262198
2388	0.2038221489
2389	0.203817961
2390	0.2038097256
2391	0.2038034034
2392	0.2037978052
2393	0.2037906641
2394	0.2037830968
2395	0.2037728446
2396	0.2037660258
2397	0.2037579384
2398	0.2037530902
2399	0.2037456099
2400	0.2037399856
2401	0.2037329106
2402	0.2037227755
2403	0.2037134631
2404	0.2037066454
2405	0.2036990806
2406	0.2036934908
2407	0.2036801277
2408	0.2036755813
2409	0.2036674903
2410	0.2036606444
2411	0.2036475829
2412	0.2036413489
2413	0.2036355661
2414	0.2036286752
2415	0.2036204683
2416	0.2036131781
2417	0.2036054863
2418	0.2035990393
2419	0.2035831788
2420	0.2035735733
2421	0.2035633568
2422	0.2035574591
2423	0.2035506069
2424	0.2035392918
2425	0.2035301113
2426	0.2035251606
2427	0.2035194313
2428	0.2035152711
2429	0.2035097629
2430	0.2034970485
2431	0.2034918724
2432	0.2034872689
2433	0.203475403
2434	0.2034632203
2435	0.2034572057
2436	0.2034517311
2437	0.2034468214
2438	0.203438975
2439	0.2034302591
2440	0.2034263476
2441	0.2034165482
2442	0.2034067576
2443	0.2033980626
2444	0.2033911689
2445	0.2033803356
2446	0.2033688942
2447	0.2033589407
2448	0.2033519296
2449	0.2033456469
2450	0.2033394625
2451	0.2033352179
2452	0.2033279306
2453	0.2033177689
2454	0.203309068
2455	0.2032960194
2456	0.2032885163
2457	0.2032799326
2458	0.2032716317
2459	0.2032657763
2460	0.2032601763
2461	0.2032536701
2462	0.2032487338
2463	0.2032414358
2464	0.2032333063
2465	0.2032201508
2466	0.2032135966
2467	0.203205469
2468	0.203199656
2469	0.2031945366
2470	0.2031862013
2471	0.2031772821
2472	0.203168125
2473	0.2031602285
2474	0.2031504492
2475	0.2031379768
2476	0.2031297223
2477	0.2031238129
2478	0.2031191872
2479	0.2031099151
2480	0.2030995228
2481	0.2030925992
2482	0.2030839
2483	0.2030749623
2484	0.2030652974
2485	0.2030618196
2486	0.2030475727
2487	0.2030380471
2488	0.203034216
2489	0.2030248586
2490	0.2030170332
2491	0.203003661
2492	0.2029911326
2493	0.202982848
2494	0.202974185
2495	0.2029695539
2496	0.2029636098
2497	0.2029558786
2498	0.2029482523
2499	0.2029419204
2500	0.2029335461
2501	0.2029243822
2502	0.2029154981
2503	0.2029091668
2504	0.2028995125
2505	0.2028915887
2506	0.2028841214
2507	0.2028730275
2508	0.2028693247
2509	0.2028618782
2510	0.2028572997
2511	0.2028483483
2512	0.2028395721
2513	0.2028323158
2514	0.2028276329
2515	0.2028101219
2516	0.2028064766
2517	0.2027991951
2518	0.2027925117
2519	0.2027836126
2520	0.2027758748
2521	0.2027720102
2522	0.2027637145
2523	0.202759548
2524	0.2027552829
2525	0.2027487324
2526	0.2027373036
2527	0.2027292386
2528	0.202726485
2529	0.2027213341
2530	0.2027132133
2531	0.202706193
2532	0.2027030582
2533	0.2026923842
2534	0.202682811
2535	0.2026691404
2536	0.2026585946
2537	0.2026548983
2538	0.2026487004
2539	0.2026382732
2540	0.20262917
2541	0.2026182635
2542	0.2026135262
2543	0.2026064726
2544	0.2026019843
2545	0.202593876
2546	0.2025900888
2547	0.2025825043
2548	0.2025746924
2549	0.2025671931
2550	0.2025643611
2551	0.2025605301
2552	0.2025524156
2553	0.2025481466
2554	0.2025360189
2555	0.202530995
2556	0.2025251741
2557	0.2025184586
2558	0.2025059908
2559	0.2025017086
2560	0.2024974135
2561	0.2024861844
2562	0.2024820691
2563	0.202476454
2564	0.2024713122
2565	0.2024634598
2566	0.202459315
2567	0.2024507627
2568	0.2024441062
2569	0.2024332362
2570	0.2024275
2571	0.202419408
2572	0.2024154637
2573	0.2024088308
2574	0.202401263
2575	0.2023961107
2576	0.2023810709
2577	0.2023698254
2578	0.2023636223
2579	0.2023588199
2580	0.2023559616
2581	0.2023521994
2582	0.20234513
2583	0.2023390114
2584	0.2023352918
2585	0.2023209272
2586	0.2023172587
2587	0.2023122161
2588	0.2023052179
2589	0.2022973368
2590	0.2022903078
2591	0.2022838181
2592	0.2022771654
2593	0.2022637406
2594	0.2022553365
2595	0.2022493946
2596	0.2022421612
2597	0.2022366158
2598	0.202229695
2599	0.2022252869
2600	0.2022190958
2601	0.2022109214
2602	0.2022040546
2603	0.2021977224
2604	0.2021902389
2605	0.2021835981
2606	0.2021762768
2607	0.2021659536
2608	0.2021607861
2609	0.202150965
2610	0.2021463541
2611	0.2021370088
2612	0.2021310953
2613	0.2021231831
2614	0.2021177726
2615	0.2021140293
2616	0.2021034062
2617	0.202098879
2618	0.2020917957
2619	0.2020881551
2620	0.2020842339
2621	0.2020766605
2622	0.2020684638
2623	0.2020572836
2624	0.2020507613
2625	0.2020451132
2626	0.2020378347
2627	0.2020312267
2628	0.2020226738
2629	0.2020146038
2630	0.2020039487
2631	0.2019946928
2632	0.2019863162
2633	0.2019750472
2634	0.2019638558
2635	0.2019582759
2636	0.2019480495
2637	0.2019411643
2638	0.2019308638
2639	0.201924647
2640	0.2019195182
2641	0.2019116945
2642	0.2019072473
2643	0.2019008196
2644	0.2018955149
2645	0.2018867093
2646	0.201882247
2647	0.20187385
2648	0.2018635448
2649	0.2018580656
2650	0.2018502021
2651	0.2018415821
2652	0.2018344496
2653	0.2018236304
2654	0.2018181847
2655	0.2018127995
2656	0.201804531
2657	0.2017983151
2658	0.201792351
2659	0.2017820732
2660	0.2017778992
2661	0.20177008
2662	0.2017631583
2663	0.201758164
2664	0.2017543735
2665	0.2017435067
2666	0.2017347043
2667	0.2017236531
2668	0.2017194066
2669	0.2017092304
2670	0.2016995068
2671	0.2016874407
2672	0.2016840208
2673	0.2016796508
2674	0.201671255
2675	0.2016675688
2676	0.2016608459
2677	0.2016551851
2678	0.2016491472
2679	0.2016370337
2680	0.2016278495
2681	0.2016159647
2682	0.2016090401
2683	0.2016036865
2684	0.201599919
2685	0.2015968911
2686	0.2015899302
2687	0.2015833954
2688	0.201575648
2689	0.201564044
2690	0.2015577927
2691	0.2015545085
2692	0.2015449639
2693	0.2015366338
2694	0.2015295695
2695	0.2015160157
2696	0.2015092418
2697	0.2014999176
2698	0.2014916495
2699	0.2014833806
2700	0.2014800169
2701	0.2014764246
2702	0.2014693787
2703	0.2014644386
2704	0.2014598682
2705	0.2014517167
2706	0.2014462188
2707	0.2014367051
2708	0.2014294594
2709	0.2014185152
2710	0.2014157222
2711	0.2014077093
2712	0.2014017193
2713	0.2013932908
2714	0.2013903633
2715	0.2013821149
2716	0.2013725489
2717	0.2013632678
2718	0.2013561898
2719	0.2013541524
2720	0.2013474732
2721	0.2013439212
2722	0.2013358839
2723	0.2013311582
2724	0.2013233288
2725	0.2013152688
2726	0.2013098746
2727	0.2012980741
2728	0.2012891789
2729	0.201283741
2730	0.2012802077
2731	0.2012759575
2732	0.2012685913
2733	0.2012617871
2734	0.2012527793
2735	0.2012439438
2736	0.201239319
2737	0.2012307872
2738	0.201217913
2739	0.2012124479
2740	0.2012053906
2741	0.2011991963
2742	0.2011918884
2743	0.2011798673
2744	0.2011753662
2745	0.2011687611
2746	0.201158692
2747	0.2011508952
2748	0.2011462127
2749	0.2011376146
2750	0.2011330643
2751	0.2011263644
2752	0.2011166518
2753	0.2011120567
2754	0.201104734
2755	0.201098825
2756	0.2010941681
2757	0.2010927859
2758	0.201087241
2759	0.2010831503
2760	0.2010735395
2761	0.2010694879
2762	0.2010639659
2763	0.20105783
2764	0.2010526084
2765	0.2010480857
2766	0.2010410738
2767	0.2010333358
2768	0.201027678
2769	0.2010203854
2770	0.2010133129
2771	0.2010063465
2772	0.2009985385
2773	0.2009924253
2774	0.2009851849
2775	0.2009804004
2776	0.2009729347
2777	0.2009696404
2778	0.2009648253
2779	0.2009627437
2780	0.2009584481
2781	0.2009491073
2782	0.200941251
2783	0.2009332339
2784	0.2009213335
2785	0.2009149547
2786	0.2009073317
2787	0.2009008448
2788	0.2008971649
2789	0.2008902987
2790	0.2008786522
2791	0.2008716353
2792	0.2008668585
2793	0.2008617221
2794	0.2008554263
2795	0.2008467476
2796	0.2008373682
2797	0.2008317823
2798	0.200828712
2799	0.2008263428
2800	0.2008202767
2801	0.2008182257
2802	0.2008124864
2803	0.2008071872
2804	0.2008032229
2805	0.2007989553
2806	0.2007913655
2807	0.2007821391
2808	0.2007760994
2809	0.2007691155
2810	0.2007633366
2811	0.2007609426
2812	0.2007525977
2813	0.200747942
2814	0.2007405822
2815	0.2007308147
2816	0.200727809
2817	0.2007224768
2818	0.200718287
2819	0.200708065
2820	0.2007052114
2821	0.2006967489
2822	0.2006900865
2823	0.200686231
2824	0.2006794384
2825	0.2006761539
2826	0.2006690705
2827	0.2006549789
2828	0.2006453875
2829	0.20063971
2830	0.2006361705
2831	0.2006247235
2832	0.2006167994
2833	0.2006119954
2834	0.2006007096
2835	0.2005912635
2836	0.2005849149
2837	0.2005747474
2838	0.2005681701
2839	0.2005630159
2840	0.2005572902
2841	0.2005530184
2842	0.2005471492
2843	0.2005433258
2844	0.200533167
2845	0.2005297928
2846	0.200520953
2847	0.200514533
2848	0.20050817
2849	0.2004992566
2850	0.2004895851
2851	0.2004839249
2852	0.2004798464
2853	0.2004637819
2854	0.2004564869
2855	0.200449431
2856	0.2004436455
2857	0.2004391961
2858	0.2004328118
2859	0.2004284581
2860	0.2004263702
2861	0.2004162623
2862	0.2004114006
2863	0.200403749
2864	0.2003905489
2865	0.2003859515
2866	0.2003768723
2867	0.2003716157
2868	0.2003662886
2869	0.2003603731
2870	0.2003519849
2871	0.2003429602
2872	0.2003336533
2873	0.2003294296
2874	0.2003243605
2875	0.2003187
2876	0.2003057483
2877	0.2002993958
2878	0.2002910015
2879	0.2002872098
2880	0.2002800558
2881	0.2002713083
2882	0.2002648654
2883	0.2002606136
2884	0.2002530736
2885	0.2002345128
2886	0.2002268869
2887	0.2002211835
2888	0.200214718
2889	0.2002042289
2890	0.2002008976
2891	0.2001923125
2892	0.2001867727
2893	0.2001809345
2894	0.2001753846
2895	0.2001702335
2896	0.2001663408
2897	0.2001605322
2898	0.2001555809
2899	0.2001502869
2900	0.2001452172
2901	0.2001391438
2902	0.2001364249
2903	0.2001301142
2904	0.2001140141
2905	0.2001066434
2906	0.2000994143
2907	0.2000944113
2908	0.2000913811
2909	0.2000876244
2910	0.2000813304
2911	0.2000722491
2912	0.2000692327
2913	0.2000648002
2914	0.2000566409
2915	0.2000485429
2916	0.200041897
2917	0.200036048
2918	0.2000291746
2919	0.2000248113
2920	0.2000214072
2921	0.2000162231
2922	0.2000127052
2923	0.2000043198
2924	0.1999933584
2925	0.1999861722
2926	0.1999792723
2927	0.1999728992
